Request ID,User Define Status,Techinical Status,Target Status,DTP,Created On ,Created Date,Last Changed By ,Start Time ,Finish Time ,Last Execution Time,Lines Read,Lines Transferred,Source,Source Type,Target,Target Type,PROCESSMODE,Request ID
"1,100",4,4,4,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,54,411",20250325,BEST,"2,02,50,32,51,54,411.40","2,02,50,32,51,54,947.20",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_89RGRDR5UBL6089OE4HKT6VE5
"1,101",4,4,4,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,54,411",20250325,BEST,"2,02,50,32,51,55,120.90","2,02,50,32,51,55,219.10",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_2EOTUOK4BVCWGU9A9B2X98W31
"1,102",4,4,4,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,54,411",20250325,BEST,"2,02,50,32,51,55,424.20","2,02,50,32,51,55,951.10",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_CRGHGQI11W3F5MC3MZSI2F1WT
"1,103",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,60,828",20250325,BEST,"2,02,50,32,51,60,828.50","2,02,50,32,51,61,312.30",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_44EBOLSSO2ZZU7JD4FZ573GJ1
"1,104",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,61,324",20250325,BEST,"2,02,50,32,51,61,324.50","2,02,50,32,51,61,430.10",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_ACA5P7BO50MRPUOIRK324L3L9
"1,105",4,4,4,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,54,411",20250325,BEST,"2,02,50,32,51,61,327.80","2,02,50,32,51,61,412.10",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_9DXKV2OC7T5GL943TR6ZX2E7H
"1,106",4,4,4,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,54,411",20250325,BEST,"2,02,50,32,51,61,515.30","2,02,50,32,51,63,325.50",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_3C4H1TY0ZWDYZ450LZ4SR8JU5
"1,107",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,62,006",20250325,BEST,"2,02,50,32,51,62,006.80","2,02,50,32,51,62,032.10",20250325,3,3,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_3MRUB3LFKPPNU3IJCAA0J5IST
"1,108",2,2,2,DTP_003N7L7ESYA9FKF7DH67RENEO,"2,02,50,32,51,22,217",20250325,BEST,"2,02,50,32,51,62,127.20","2,02,50,32,51,62,133.60",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_73FPVZ86GHLB9PMG99B36LLD9
"1,109",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,62,006",20250325,BEST,"2,02,50,32,51,63,220.30","2,02,50,32,51,63,435.10",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_DHFL5836CB62U2D0UP0BXQMI5
"1,110",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,63,339",20250325,BEST,"2,02,50,32,51,63,339.10","2,02,50,32,51,63,453.10",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_5HPTXSQIYNUJ95HEOI4G01EUL
"1,111",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,63,339",20250325,BEST,"2,02,50,32,51,63,553.60","2,02,50,32,51,63,852.20",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_0OZ3DPI5V85B8SE699E4JPSVH
"1,112",4,4,4,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,54,411",20250325,BEST,"2,02,50,32,51,63,914.40","2,02,50,32,51,64,606.20",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_1DSSYALXJ6MU1PUO4YKAQIYJX
"1,113",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,64,449",20250325,BEST,"2,02,50,32,51,64,449.50","2,02,50,32,51,64,542.10",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_5H31JOMZOR0FYLOTWUEVOT1M5
"1,114",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,64,658",20250325,BEST,"2,02,50,32,51,64,658.10","2,02,50,32,51,64,921.10",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_8UWQBM1S7HYN57UGOUISCXKDP
"1,115",2,2,2,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,54,411",20250325,BEST,"2,02,50,32,51,64,715.50","2,02,50,32,51,64,719.60",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_B3WBY8KCC044LQRSRVGOD80H9
"1,116",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,64,658",20250325,BEST,"2,02,50,32,51,70,514.90","2,02,50,32,51,70,827.10",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_CVXZNCE6Q6VLIRZ10B83WF1IL
"1,117",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,70,839",20250325,BEST,"2,02,50,32,51,70,839.40","2,02,50,32,51,71,031.10",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_1GZBE9ORQZLL8XRH54LWPSR59
"1,118",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,71,037",20250325,BEST,"2,02,50,32,51,71,037.60","2,02,50,32,51,71,157.10",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_46NINXIEVYO07SWOA7TXUU3XP
"1,119",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,71,037",20250325,BEST,"2,02,50,32,51,71,345.90","2,02,50,32,51,71,731.10",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_8SW67UGPVQGBF74GVL4RK2AGD
"1,120",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,71,037",20250325,BEST,"2,02,50,32,51,71,758.20","2,02,50,32,51,71,917.10",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_1X7RG6CV6Q975KHBP1P8XD2ZX
"1,121",4,4,4,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,72,136",20250325,BEST,"2,02,50,32,51,72,136.20","2,02,50,32,51,72,445.10",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_6FPUJD38Q4PCZPSTFUZO11UGD
"1,122",2,2,2,DTP_003N7L7ESYA9FKFNC1QD41UQM,"2,02,50,32,51,73,112",20250325,BEST,"2,02,50,32,51,73,112.60","2,02,50,32,51,73,115.60",20250325,3,9,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZAP_COPY,CUBE,3,DTPR_EJPCTVQKNF78O8RQL34DFCZFX
"1,129",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,51,93,108.30","2,02,50,32,51,93,112.50",20250325,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_CZ83ZM355CEAP5UC8AAE23Q7H
"1,164",2,2,2,0DOG6YBEXCC0UHK5SU2ZRRKUUQYLPM,"2,02,50,32,61,61,016",20250326,BEST,"2,02,50,32,61,61,016.60","2,02,50,32,61,61,019.60",20250326,10,0,ZMSH_DCU                      NEW FLAT,DTASRC,ZCUSTID,IOBJA,7,DTPR_248Q16M4EZ5VVS1MR9IE9E1RH
"1,165",2,2,2,DTP_003N7L7ESY9HNZGP9BBGDG66W,"2,02,50,31,21,05,904",20250312,BEST,"2,02,50,32,61,61,017.70","2,02,50,32,61,61,020.70",20250326,40,40,ZSALESAD,ADSO,ZMSH_SAL,CUBE,1,DTPR__20250326161017000017000
"1,166",2,2,2,DTP_003N7L7ESY9HNZCO3Z570BSJ1,"2,02,50,31,11,30,420",20250311,BEST,"2,02,50,32,61,61,023.80","2,02,50,32,61,61,029.30",20250326,10,0,ZMSH_DSRC                     NEW FLAT,DTASRC,ZMATID1,IOBJA,1,DTPR_7BGCQFE3B6YWN0ZEBTPKHVVCD
"1,174",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,32,61,73,703.90",0,20250326,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_9GISEDRQIB11P2N94XFAPHTNX
"1,194",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,61,93,108.20","2,02,50,32,61,93,111.40",20250326,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_6DDBXYRKYUI5YTIS0Q0QKMUST
"1,198",2,2,2,DTP_003N7L7ESY9HNZCO3Z570BSJ1,"2,02,50,31,11,30,420",20250311,BEST,"2,02,50,32,61,94,802.80","2,02,50,32,61,94,806.30",20250326,10,0,ZMSH_DSRC                     NEW FLAT,DTASRC,ZMATID1,IOBJA,1,DTPR_1PC8KPMYF2D6I482D379X1TNX
"1,199",2,2,2,DTP_003N7L7ESY9HNZGP9BBGDG66W,"2,02,50,31,21,05,904",20250312,BEST,"2,02,50,32,61,94,823.10","2,02,50,32,61,94,827.80",20250326,40,40,ZSALESAD,ADSO,ZMSH_SAL,CUBE,1,DTPR__20250326194823000006000
"1,200",2,2,2,0DOG6YBEXCC0UHK5SU2ZRRKUUQYLPM,"2,02,50,32,61,61,016",20250326,BEST,"2,02,50,32,61,94,828.60","2,02,50,32,61,94,831.00",20250326,10,0,ZMSH_DCU                      NEW FLAT,DTASRC,ZCUSTID,IOBJA,7,DTPR_73AC1Y2Z8SS7KQT5Q0PWKHD9P
"1,202",2,2,2,DTP_003N7L7ESY9JE8KIJ2LIRGESG,"2,02,50,22,61,54,815",20250226,BEST,"2,02,50,32,61,94,835.40","2,02,50,32,61,94,837.60",20250326,0,0,ZVI_DEPT_DS                   ZVI_SRC,DTASRC,ZVIDEPTID,IOBJA,7,DTPR_9R70PWBOYZ4E1H0FANMGH1BHP
"1,203",4,4,4,DTP_003N7L7ESY9JE81MDHYJYBAD5,"2,02,50,22,12,34,442",20250221,BEST,"2,02,50,32,61,94,836.00","2,02,50,32,61,94,851.50",20250326,0,0,ZVI_DOC_DS                    ZCUST_MAT,DTASRC,ZVI_DSDC,ODSO,E,DTPR_11K9EHNNBDISUMUFF61EJHLD9
"1,204",2,2,2,DTP_003N7L7ESY9JE8L7EAZW9504K,"2,02,50,22,70,02,350",20250227,BEST,"2,02,50,32,61,94,840.40","2,02,50,32,61,94,842.70",20250326,0,0,ZVI_COM_DS                    ZVI_SRC,DTASRC,ZVI_COMID,IOBJA,7,DTPR_B22ZZ7GR5DF5790RZ57Z05H0T
"1,206",8,8,2,DTP_003N7L7ESY9JE8KO5ARD51DGU,"2,02,50,22,61,74,430",20250226,BEST,"2,02,50,32,61,94,937.60","2,02,50,32,61,94,943.00",20250326,10,10,ZVI_COM_TRNS_DATA             ZVI_SRC,DTASRC,ZVIFI_DS,ODSO,E,DTPR_58VTX2VSPH4F1TSAIXDKCG9RH
"1,293",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,71,93,110.20","2,02,50,32,71,93,114.60",20250327,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_A2VIMLQZYG1DSG6NA6TGJVLGT
"1,326",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,81,93,011.20","2,02,50,32,81,93,015.60",20250328,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_38TTJ6ZUAWVKK0IATO2TT4AY5
"1,334",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,91,93,012.90","2,02,50,32,91,93,017.40",20250329,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_7QT0SG0YJX6JH2CYZPYLTP759
"1,342",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,33,01,93,012.10","2,02,50,33,01,93,016.60",20250330,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_323CR7BSDE9K8MUZ1ARDE6KX9
"1,352",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,33,11,93,016.00","2,02,50,33,11,93,019.60",20250331,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_6UUFCVZJS2RH4RCQCK5IYT6R1
"1,359",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,40,11,93,014.50","2,02,50,40,11,93,018.90",20250401,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_ES362ZLBYYYCOMY55P5067YP9
"1,363",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,40,21,73,744.80",0,20250402,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_7DOOCVUMB51IJFW543CCNR6NH
"1,370",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,40,21,93,016.40","2,02,50,40,21,93,020.90",20250402,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_2BPKDSD7GYRI817TLS8ZBCVHP
"1,373",2,2,2,DTP_003N7L7ESYA9FLGDUT5DNFR26,"2,02,50,40,31,11,810",20250403,BEST,"2,02,50,40,31,11,810.00","2,02,50,40,31,11,813.00",20250403,22,22,LTSTMDS                       FFLINCY,DTASRC,LTSTID,IOBJA,7,DTPR_6H00TETHMHJ7C9G2MRPB7Y1YL
"1,381",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,40,31,93,016.70","2,02,50,40,31,93,020.60",20250403,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_26HN8HTN0OMHEQEQMYSPZ6N3H
"1,388",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,40,41,93,018.30","2,02,50,40,41,93,022.70",20250404,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_8NRL0RK81OQ9EOG2WYXR7XCOD
"1,390",4,4,4,DTP_003N7L7ESY9HNYRH11ZUQUMMM,"2,02,50,30,51,21,810",20250305,BEST,"2,02,50,40,42,14,256.80","2,02,50,40,42,14,356.00",20250404,2,2,ZDS_EDSO                      NEW FLAT,DTASRC,ZDSO_ET,ODSO,E,DTPR_COEH8TNK39BVULS81Z8D0OH9P
"1,393",4,4,4,DTP_003N7L7ESY9HNYRH11ZUQUMMM,"2,02,50,30,51,21,810",20250305,BEST,"2,02,50,40,42,14,734.70","2,02,50,40,42,14,811.40",20250404,2,2,ZDS_EDSO                      NEW FLAT,DTASRC,ZDSO_ET,ODSO,E,DTPR_798XZGH0FHPJFBIIGB8GJZWBX
"1,396",8,8,2,DTP_003N7L7ESY9HNYRH11ZUQUMMM,"2,02,50,30,51,21,810",20250305,BEST,"2,02,50,40,42,15,209.10","2,02,50,40,42,15,212.90",20250404,2,2,ZDS_EDSO                      NEW FLAT,DTASRC,ZDSO_ET,ODSO,E,DTPR_F0CSNRJW1TKAPPZKL72C2JXBH
"1,398",2,2,2,DTP_003N7L7ESYA7PB4Z7G2T1E139,"2,02,50,40,42,21,824",20250404,BEST,"2,02,50,40,42,21,824.70","2,02,50,40,42,21,832.20",20250404,15,15,ZDSO_ET,ODSO,ZIC_ET,CUBE,1,DTPR_2G1PZVT3TLZ2VD61DM6YOPN59
"1,400",8,8,2,DTP_003N7L7ESY9HNYRH11ZUQUMMM,"2,02,50,30,51,21,810",20250305,BEST,"2,02,50,40,50,02,642.60","2,02,50,40,50,02,647.50",20250405,2,2,ZDS_EDSO                      NEW FLAT,DTASRC,ZDSO_ET,ODSO,E,DTPR_BSFANL7FKRC4Q0W79GU82QC19
"1,402",2,2,2,DTP_003N7L7ESYA7PB4Z7G2T1E139,"2,02,50,40,42,21,824",20250404,BEST,"2,02,50,40,50,02,734.80","2,02,50,40,50,02,740.20",20250405,4,4,ZDSO_ET,ODSO,ZIC_ET,CUBE,3,DTPR_3XNA32M9PVZ6MC2ANK5T6PRHP
"1,409",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,40,51,93,019.90","2,02,50,40,51,93,025.70",20250405,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_EB299M12EK3YZ2O73KY4RIQGD
"1,412",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,40,91,73,743.80",0,20250409,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_6WIP66BOCE8V09P34IVKZKPKD
"1,419",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,40,91,93,058.90","2,02,50,40,91,93,106.40",20250409,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_8OG6TPYPGVF89KLPLJKAKB9M5
"1,421",3,3,3,DTP_003N7L7ESYA7PBOF8464RPKS8,"2,02,50,40,92,11,227",20250409,BEST,"2,02,50,40,92,11,227.10","2,02,50,40,92,11,230.20",20250409,5,0,ZCUS1DS                       ZCUSSS1,DTASRC,ZCUS1,IOBJA,7,DTPR_0DNTEA1VU9EIT5UPZUY1B15KD
"1,423",3,3,3,DTP_003N7L7ESYA7PBOG4K5SXKPTR,"2,02,50,40,92,13,116",20250409,BEST,"2,02,50,40,92,13,116.10","2,02,50,40,92,13,118.40",20250409,10,0,ZCUS2                         ZCUSSS1,DTASRC,ZCUS2,IOBJA,7,DTPR_8FILJGQME65QCIN2XFD7V0NE5
"1,426",A,A,A,DTP_003N7L7ESY9JE81MDHYJYBAD5,"2,02,50,22,12,34,442",20250221,BEST,"2,02,50,41,01,11,306.30","2,02,50,42,01,03,707.60",20250410,20,20,ZVI_DOC_DS                    ZCUST_MAT,DTASRC,ZVI_DSDC,ODSO,E,DTPR_58H6A30RRKVQ7NP0RLAVKNG4T
"1,428",2,2,2,DTP_003N7L7ESYA7PBPK8QKTD9VZ0,"2,02,50,41,01,11,950",20250410,BEST,"2,02,50,41,01,11,950.80","2,02,50,41,01,11,952.50",20250410,0,0,DTP_003N7L7ESY9JE81MDHYJYBAD5,DTP,ZVI_DSDC,ODSO,D,DTPR_0MAM95ROR8E4YD1BYTJ5RU1D9
"1,430",8,8,2,DTP_003N7L7ESYA7PBPQT098E9DYJ,"2,02,50,41,01,33,536",20250410,BEST,"2,02,50,41,01,33,536.30","2,02,50,41,01,33,541.30",20250410,20,20,ZTESTDSO                      ZVI_SRC,DTASRC,ZTEST_DS,ODSO,E,DTPR_AHG1JXE89GYVDQI83TZAS0RXP
"1,432",8,8,2,DTP_003N7L7ESYA7PBPRCI9BMI8EM,"2,02,50,41,01,34,645",20250410,BEST,"2,02,50,41,01,34,645.50","2,02,50,41,01,34,655.80",20250410,10,10,ZTEST_DS,ODSO,ZSTD_IC,CUBE,1,DTPR_D7HGD7LJD11PZMW1W4LDIWDBH
"1,434",4,4,4,DTP_003N7L7ESYA7PBPRO0H7S7KTE,"2,02,50,41,01,35,319",20250410,BEST,"2,02,50,41,01,35,319.10","2,02,50,41,01,35,323.40",20250410,40,40,ZTESTDSO                      ZVI_SRC,DTASRC,ZTEST_DS,ODSO,E,DTPR_6F3P8Q8VVD81B6TJ1NHOMMG6L
"1,436",4,4,4,DTP_003N7L7ESYA7PBPRCI9BMI8EM,"2,02,50,41,01,34,645",20250410,BEST,"2,02,50,41,01,35,726.70","2,02,50,41,01,35,958.10",20250410,2,2,ZTEST_DS,ODSO,ZSTD_IC,CUBE,3,DTPR_BIE5ZAVXU6XPNYHTCAGP2FRZH
"1,445",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,01,93,059.50","2,02,50,41,01,93,104.00",20250410,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_1KPXF4L8HSYHPCQX2OQ0QE359
"1,452",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,11,93,100.00","2,02,50,41,11,93,104.50",20250411,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_CHIY9KN2JLD8X1RPVBONTQDT9
"1,456",8,8,2,DTP_003N7L7ESYA7PBPRO0H7S7KTE,"2,02,50,41,01,35,319",20250410,BEST,"2,02,50,41,21,03,604.00","2,02,50,41,21,03,608.80",20250412,40,40,ZTESTDSO                      ZVI_SRC,DTASRC,ZTEST_DS,ODSO,E,DTPR_4O7DI567A39PRNFSC3XCF03N1
"1,459",8,8,2,DTP_003N7L7ESYA7PBPRCI9BMI8EM,"2,02,50,41,01,34,645",20250410,BEST,"2,02,50,41,21,03,740.20","2,02,50,41,21,03,744.80",20250412,2,2,ZTEST_DS,ODSO,ZSTD_IC,CUBE,3,DTPR_AR2IDMJ93YSFYYZY1RM5AIT0T
"1,460",8,8,2,DTP_003N7L7ESY9JE81NK4HXT0DXK,"2,02,50,41,21,51,523",20250412,BEST,"2,02,50,41,21,51,523.00","2,02,50,41,21,51,531.10",20250412,4,2,ZVI_DSDC,ODSO,ZVI_DOC,CUBE,3,DTPR_AZMWX3FTDSTT06VJMVYNHROFH
"1,461",8,8,2,DTP_003N7L7ESYA9FM7ZIGFERF0HM,"2,02,50,41,21,51,609",20250412,BEST,"2,02,50,41,21,51,609.70","2,02,50,41,21,51,613.30",20250412,10,10,ZVI_DSDC,ODSO,ZVI_DOC,CUBE,1,DTPR_62FU750DNRUKHEZ5TFEFDOPRH
"1,462",8,8,2,DTP_003N7L7ESYA9FM7ZIGFERF0HM,"2,02,50,41,21,51,609",20250412,BEST,"2,02,50,41,21,51,622.40","2,02,50,41,21,51,625.70",20250412,10,10,ZVI_DSDC,ODSO,ZVI_DOC,CUBE,1,DTPR_6WA09SGOV47YHTJ0SNBR67Q0D
"1,463",8,8,2,DTP_003N7L7ESYA9FM7ZIGFERF0HM,"2,02,50,41,21,51,609",20250412,BEST,"2,02,50,41,21,51,639.60","2,02,50,41,21,51,642.80",20250412,10,10,ZVI_DSDC,ODSO,ZVI_DOC,CUBE,1,DTPR_7Q46CFX02GLCI82VRV92YQQ99
"1,464",8,8,2,DTP_003N7L7ESYA9FM832PX1B5WTJ,"2,02,50,41,21,63,003",20250412,BEST,"2,02,50,41,21,63,003.70","2,02,50,41,21,63,007.90",20250412,10,10,ZTEST_DS,ODSO,ZSTD_IC,CUBE,1,DTPR_5FSBL285OZ5E23WX26SZF2O31
"1,465",8,8,2,DTP_003N7L7ESYA9FM832PX1B5WTJ,"2,02,50,41,21,63,003",20250412,BEST,"2,02,50,41,21,63,018.90","2,02,50,41,21,63,022.20",20250412,10,10,ZTEST_DS,ODSO,ZSTD_IC,CUBE,1,DTPR_69MHNPOGWBIS2IGS1EQB7LOBX
"1,466",8,8,2,DTP_003N7L7ESYA9FM832PX1B5WTJ,"2,02,50,41,21,63,003",20250412,BEST,"2,02,50,41,21,63,031.60","2,02,50,41,21,63,033.30",20250412,10,10,ZTEST_DS,ODSO,ZSTD_IC,CUBE,1,DTPR_73GNQD4S3NW62X0N0MNN04OKT
"1,467",4,4,4,DTP_003N7L7ESY9JE8L24ISL7Q1YN,"2,02,50,41,21,74,434",20250412,BEST,"2,02,50,41,21,74,434.40","2,02,50,41,21,74,446.70",20250412,10,0,ZVIFI_DS,ODSO,ZVICOM_IC,CUBE,1,DTPR_6Q00VRWYBNJCDSCBYV0C5N2I5
"1,474",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,21,93,100.10","2,02,50,41,21,93,104.30",20250412,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_83TSVUA4N3XLWVQJ80VH1Q1YL
"1,475",4,4,4,DTP_003N7L7ESY9JE8L24ISL7Q1YN,"2,02,50,41,30,82,326",20250413,BEST,"2,02,50,41,30,82,326.70",0,20250413,0,0,ZVIFI_DS,ODSO,ZVICOM_IC,CUBE,,DTPR_ACATJZQ8G0GTUXDS2PXZ6PZE5
"1,476",4,4,4,DTP_003N7L7ESY9JE8L24ISL7Q1YN,"2,02,50,41,30,82,326",20250413,BEST,"2,02,50,41,30,82,338.80","2,02,50,41,30,82,346.20",20250413,10,0,ZVIFI_DS,ODSO,ZVICOM_IC,CUBE,1,DTPR_0T5KX2NN2PQE1W95M7XVXOOZ1
"1,477",4,4,4,DTP_003N7L7ESY9JE8L24ISL7Q1YN,"2,02,50,41,30,82,326",20250413,BEST,"2,02,50,41,30,82,902.10",0,20250413,0,0,ZVIFI_DS,ODSO,ZVICOM_IC,CUBE,,DTPR_3256JP6777VVIF6HP8VRXZ52L
"1,478",2,2,2,DTP_003N7L7ESY9JE8L24ISL7Q1YN,"2,02,50,41,30,82,326",20250413,BEST,"2,02,50,41,30,82,906.50","2,02,50,41,30,82,909.20",20250413,10,10,ZVIFI_DS,ODSO,ZVICOM_IC,CUBE,1,DTPR_3NGG10S4X1AKY503TTZ0D7KOD
