User Name,Report Name,Report Folder Path,Report Type,Is Scheduled,Last Execution Date,No. of Execution,Connection,Universe,Calculation View
user36,Production Plan 14,/SAP Template/Finance,WebI,1,2025-01-27 05:54:00,5,XYZ,U_INVENTORY,CV_INV
user86,Sales Summary,/SAP Template/Finance,Crystal,1,2023-12-27 05:42:00,8,Move HANA ALL,U_SERVICE,CV_SERV
user167,Forecast Report,/User Folders/user167/Analysis,Crystal,0,2023-06-18 11:26:00,37,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user124,Production Plan,/SAP Template/Finance,Crystal,0,2024-07-26 22:01:00,38,HANA_CONN2,U_MANUFACTURING,CV_CAP
user167,Production Plan,/User Folders/user167/Dashboards,Crystal,1,2025-01-05 22:49:00,2,HANA_CONN2,U_MANUFACTURING,CV_CAP
user147,Ticket Dashboard,/User Folders/user147/Analysis,WebI,1,2025-06-17 05:51:00,8,LEGACY_SYS,U_SALES_ANALYSIS,
user42,GL Trial Balance,/User Folders/user42/Dashboards,Crystal,1,2025-11-07 21:54:00,1,XYZ,U_SERVICE,CV_SERV
user233,GL Trial Balance,/User Folders/user233/Reports,WebI,1,2024-05-15 17:20:00,29,BW HANA ALL,U_INVENTORY,CV_INV
user128,PO Details,/SAP Template/Inventory,Crystal,1,2025-08-23 07:20:00,5,Move HANA ALL,U_FINANCIALS,CV_FIN
user199,GL Trial Balance,/User Folders/user199/Dashboards,Crystal,0,2025-11-08 11:09:00,7,LEGACY_SYS,U_MANUFACTURING,
user88,HR Attrition 5,/User Folders/user88/Analysis,Crystal,1,2025-12-08 19:39:00,6,BW HANA ALL,U_SERVICE,CV_SERV
user135,Capacity Planning,/SAP Template/Finance,WebI,1,2025-03-20 05:00:00,5,API_GATEWAY,U_PROCUREMENT,
user205,Ticket Dashboard 8,/User Folders/user205/Reports,Crystal,0,2023-08-22 19:55:00,9,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user228,Inventory Snapshot 8,/User Folders/user228/Dashboards,Crystal,0,2025-02-24 09:58:00,8,API_GATEWAY,U_MANUFACTURING,
user197,Forecast Report,/SAP Template/Sales,WebI,0,2024-06-23 06:46:00,9,BW HANA ALL,U_MANUFACTURING,CV_CAP
user129,HR Attrition 12,/User Folders/user129/Dashboards,Crystal,0,2025-05-10 20:46:00,6,ECC_CONN,U_SALES_ANALYSIS,
user211,GL Trial Balance 6,/SAP Template/HR,WebI,0,2025-01-25 21:47:00,9,HANA_CONN2,U_FINANCIALS,CV_FIN
user22,GL Trial Balance,/User Folders/user22/Reports,Crystal,1,2024-10-22 13:38:00,6,Move HANA ALL,U_MANUFACTURING,CV_CAP
user165,Customer Insights,/User Folders/user165/Analysis,WebI,0,2023-10-26 14:42:00,3,Move HANA ALL,U_PRODUCTION,CV_PROD
user10,PO Details,/User Folders/user10/Dashboards,Crystal,0,2023-10-21 07:29:00,6,EXT_REPORT_CONN,U_MANUFACTURING,
user51,GL Trial Balance,/User Folders/user51/Reports,WebI,1,2025-04-21 21:14:00,9,BW HANA ALL,U_INVENTORY,CV_INV
user81,Inventory Snapshot,/User Folders/user81/Dashboards,WebI,0,2024-03-07 02:50:00,30,ECC_CONN,U_PRODUCTION,
user159,Production Plan,/User Folders/user159/Analysis,Crystal,0,2024-05-03 17:52:00,16,HANA_CONN2,U_FINANCIALS,CV_FIN
user76,Customer Insights,/User Folders/user76/Dashboards,WebI,1,2025-02-10 23:54:00,5,Move HANA ALL,U_INVENTORY,CV_INV
user169,Sales Summary,/User Folders/user169/Analysis,WebI,0,2024-03-31 21:20:00,30,EXT_REPORT_CONN,U_PROCUREMENT,
user159,Sales Summary 13,/User Folders/user159/Dashboards,Crystal,0,2024-09-28 17:46:00,2,ECC_CONN,U_INVENTORY,
user82,GL Trial Balance,/User Folders/user82/Reports,Crystal,0,2024-03-15 06:23:00,1,ECC_CONN,U_HR_MASTER,
user52,Capacity Planning 11,/User Folders/user52/Reports,WebI,0,2025-03-19 17:20:00,6,LEGACY_SYS,U_PRODUCTION,
user199,Sales Summary,/User Folders/user199/Dashboards,Crystal,1,2023-05-29 22:49:00,33,XYZ,U_SALES_ANALYSIS,CV_SLS
user27,Forecast Report,/User Folders/user27/Reports,WebI,0,2023-04-17 20:08:00,7,BW HANA ALL,U_MANUFACTURING,CV_CAP
user98,Sales Summary,/User Folders/user98/Analysis,Crystal,1,2023-06-01 13:45:00,16,XYZ,U_PROCUREMENT,CV_PO
user94,Customer Insights,/SAP Template/Manufacturing,Crystal,0,2024-12-03 09:30:00,12,HANA_CONN2,U_HR_MASTER,CV_HR
user140,Customer Insights,/SAP Template/HR,WebI,1,2023-07-15 03:50:00,2,API_GATEWAY,U_HR_MASTER,
user233,HR Attrition 1,/User Folders/user233/Reports,WebI,0,2024-06-04 06:30:00,2,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user154,Forecast Report,/SAP Template/Finance,WebI,0,2024-01-23 22:46:00,8,XYZ,U_PRODUCTION,CV_PROD
user194,Capacity Planning 6,/User Folders/user194/Analysis,WebI,0,2023-04-10 07:59:00,3,EXT_REPORT_CONN,U_FINANCIALS,
user220,Inventory Snapshot 18,/User Folders/user220/Reports,Crystal,1,2025-05-20 03:35:00,8,XYZ,U_PROCUREMENT,CV_PO
user84,GL Trial Balance,/SAP Template/Manufacturing,WebI,1,2024-07-13 10:41:00,8,ORACLE_LINK,U_HR_MASTER,CV_HR
user221,Inventory Snapshot,/User Folders/user221/Analysis,Crystal,0,2025-09-02 06:46:00,2,EXT_REPORT_CONN,U_PROCUREMENT,
user221,Sales Summary,/SAP Template/Finance,WebI,1,2024-09-03 20:17:00,3,LEGACY_SYS,U_SALES_ANALYSIS,
user194,Forecast Report 15,/User Folders/user194/Dashboards,Crystal,0,2024-08-19 08:21:00,1,Move HANA ALL,U_SERVICE,CV_SERV
user175,Sales Summary,/User Folders/user175/Dashboards,WebI,0,2024-08-24 00:12:00,7,LEGACY_SYS,U_SERVICE,
user57,GL Trial Balance 14,/User Folders/user57/Reports,WebI,1,2023-08-01 06:07:00,10,XYZ,U_SALES_ANALYSIS,CV_SLS
user47,Production Plan 4,/User Folders/user47/Reports,WebI,0,2025-10-10 15:18:00,14,Move HANA ALL,U_PROCUREMENT,CV_PO
user115,Production Plan,/User Folders/user115/Dashboards,WebI,0,2024-03-19 03:41:00,4,HANA_CONN2,U_PRODUCTION,CV_PROD
user226,Inventory Snapshot,/SAP Template/Finance,WebI,0,2023-04-03 23:47:00,9,BW HANA ALL,U_PRODUCTION,CV_PROD
user99,Customer Insights,/SAP Template/HR,Crystal,1,2024-06-30 04:32:00,30,ORACLE_LINK,U_FINANCIALS,CV_FIN
user23,HR Attrition,/SAP Template/Manufacturing,WebI,0,2024-11-23 04:27:00,8,HANA_CONN2,U_PROCUREMENT,CV_PO
user28,Sales Summary 1,/User Folders/user28/Reports,Crystal,0,2024-06-26 15:44:00,4,HANA_CONN2,U_MANUFACTURING,CV_CAP
user235,PO Details,/SAP Template/Manufacturing,Crystal,1,2023-05-11 23:36:00,12,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user193,GL Trial Balance,/SAP Template/Inventory,WebI,0,2025-04-16 21:41:00,5,EXT_REPORT_CONN,U_MANUFACTURING,
user179,Ticket Dashboard,/User Folders/user179/Dashboards,WebI,1,2024-04-22 12:36:00,21,LEGACY_SYS,U_SERVICE,
user71,Forecast Report 11,/User Folders/user71/Dashboards,Crystal,1,2023-02-14 14:21:00,6,ECC_CONN,U_PROCUREMENT,
user231,Ticket Dashboard,/User Folders/user231/Reports,WebI,1,2023-12-02 21:49:00,6,API_GATEWAY,U_FINANCIALS,
user165,Capacity Planning,/User Folders/user165/Reports,Crystal,0,2025-06-08 04:14:00,2,LEGACY_SYS,U_HR_MASTER,
user197,Customer Insights,/User Folders/user197/Dashboards,Crystal,0,2025-05-15 23:26:00,5,XYZ,U_SALES_ANALYSIS,CV_SLS
user123,Capacity Planning 9,/User Folders/user123/Analysis,Crystal,1,2023-06-15 22:03:00,5,EXT_REPORT_CONN,U_MANUFACTURING,
user132,Ticket Dashboard,/User Folders/user132/Analysis,WebI,1,2024-01-27 07:45:00,4,LEGACY_SYS,U_FINANCIALS,
user67,Sales Summary,/SAP Template/Finance,Crystal,1,2023-10-23 11:54:00,9,LEGACY_SYS,U_FINANCIALS,
user204,Capacity Planning,/User Folders/user204/Reports,Crystal,1,2025-11-15 13:48:00,7,Move HANA ALL,U_PROCUREMENT,CV_PO
user145,PO Details 2,/User Folders/user145/Reports,Crystal,0,2024-02-09 10:13:00,8,EXT_REPORT_CONN,U_SERVICE,
user77,Customer Insights,/User Folders/user77/Dashboards,Crystal,0,2023-03-23 17:48:00,2,Move HANA ALL,U_PROCUREMENT,CV_PO
user222,Forecast Report,/User Folders/user222/Analysis,WebI,1,2023-07-05 15:56:00,23,LEGACY_SYS,U_HR_MASTER,
user56,Forecast Report,/User Folders/user56/Dashboards,WebI,1,2025-02-03 02:01:00,4,BW HANA ALL,U_MANUFACTURING,CV_CAP
user164,GL Trial Balance,/User Folders/user164/Reports,Crystal,1,2023-09-29 00:05:00,9,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user101,HR Attrition,/SAP Template/Inventory,Crystal,1,2025-01-06 16:01:00,8,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user232,Capacity Planning,/SAP Template/Inventory,Crystal,1,2025-05-05 21:18:00,3,ORACLE_LINK,U_INVENTORY,CV_INV
user50,Customer Insights,/User Folders/user50/Analysis,WebI,1,2024-08-08 03:50:00,5,EXT_REPORT_CONN,U_MANUFACTURING,
user136,Capacity Planning,/User Folders/user136/Analysis,Crystal,0,2024-05-31 21:42:00,4,BW HANA ALL,U_SERVICE,CV_SERV
user60,Customer Insights,/User Folders/user60/Dashboards,Crystal,1,2023-07-02 03:30:00,5,Move HANA ALL,U_SERVICE,CV_SERV
user25,HR Attrition,/User Folders/user25/Analysis,WebI,1,2025-09-20 23:03:00,3,ECC_CONN,U_INVENTORY,
user60,Customer Insights,/SAP Template/Sales,Crystal,1,2024-11-25 15:53:00,4,LEGACY_SYS,U_MANUFACTURING,
user78,Ticket Dashboard,/User Folders/user78/Dashboards,WebI,1,2023-04-15 08:08:00,17,EXT_REPORT_CONN,U_HR_MASTER,
user81,Production Plan,/User Folders/user81/Dashboards,Crystal,1,2023-01-06 05:41:00,8,LEGACY_SYS,U_INVENTORY,
user221,Inventory Snapshot 18,/User Folders/user221/Analysis,Crystal,0,2025-11-02 05:57:00,38,API_GATEWAY,U_SERVICE,
user212,Sales Summary,/User Folders/user212/Analysis,Crystal,1,2023-09-06 03:03:00,5,ORACLE_LINK,U_PROCUREMENT,CV_PO
user230,HR Attrition,/User Folders/user230/Reports,WebI,1,2025-05-09 00:28:00,39,BW HANA ALL,U_INVENTORY,CV_INV
user81,HR Attrition,/User Folders/user81/Dashboards,WebI,1,2023-03-09 18:45:00,21,ECC_CONN,U_SERVICE,
user20,Sales Summary,/User Folders/user20/Reports,WebI,1,2024-11-27 07:45:00,24,LEGACY_SYS,U_PROCUREMENT,
user148,Ticket Dashboard,/SAP Template/HR,WebI,0,2023-03-28 21:30:00,2,BW HANA ALL,U_INVENTORY,CV_INV
user241,Sales Summary,/SAP Template/Sales,Crystal,1,2025-12-06 18:30:00,2,EXT_REPORT_CONN,U_SERVICE,
user149,PO Details 16,/User Folders/user149/Dashboards,WebI,0,2025-03-25 16:22:00,5,LEGACY_SYS,U_HR_MASTER,
user135,Customer Insights,/SAP Template/HR,Crystal,1,2024-06-23 14:58:00,1,ECC_CONN,U_INVENTORY,
user126,HR Attrition,/User Folders/user126/Analysis,Crystal,1,2023-05-03 08:01:00,4,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user88,Inventory Snapshot,/User Folders/user88/Analysis,WebI,0,2025-09-12 12:58:00,32,EXT_REPORT_CONN,U_SERVICE,
user63,Forecast Report,/SAP Template/Sales,Crystal,1,2024-11-25 14:21:00,1,Move HANA ALL,U_MANUFACTURING,CV_CAP
user11,GL Trial Balance,/SAP Template/HR,WebI,0,2024-09-25 07:30:00,39,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user202,Forecast Report,/User Folders/user202/Reports,Crystal,1,2023-08-24 12:53:00,1,EXT_REPORT_CONN,U_PROCUREMENT,
user169,Inventory Snapshot,/User Folders/user169/Reports,WebI,0,2025-11-18 19:30:00,2,ECC_CONN,U_HR_MASTER,
user119,PO Details 6,/SAP Template/Inventory,Crystal,1,2025-08-25 20:49:00,26,BW HANA ALL,U_MANUFACTURING,CV_CAP
user115,Sales Summary,/User Folders/user115/Analysis,WebI,0,2023-09-11 21:44:00,9,ECC_CONN,U_INVENTORY,
user66,Customer Insights,/SAP Template/Manufacturing,WebI,1,2024-09-11 09:45:00,6,Move HANA ALL,U_MANUFACTURING,CV_CAP
user168,Ticket Dashboard,/User Folders/user168/Reports,Crystal,0,2023-09-10 13:01:00,31,ECC_CONN,U_MANUFACTURING,
user7,Forecast Report,/User Folders/user7/Analysis,WebI,0,2024-08-25 09:09:00,22,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user30,Capacity Planning,/User Folders/user30/Dashboards,Crystal,1,2025-08-26 17:37:00,3,LEGACY_SYS,U_FINANCIALS,
user192,HR Attrition,/User Folders/user192/Analysis,WebI,0,2025-07-08 14:38:00,10,HANA_CONN2,U_HR_MASTER,CV_HR
user65,HR Attrition,/User Folders/user65/Reports,WebI,1,2024-03-25 16:15:00,29,LEGACY_SYS,U_PROCUREMENT,
user120,PO Details 13,/User Folders/user120/Analysis,Crystal,1,2023-05-29 20:26:00,5,BW HANA ALL,U_INVENTORY,CV_INV
user179,Capacity Planning 14,/SAP Template/Inventory,Crystal,1,2025-02-12 04:42:00,8,EXT_REPORT_CONN,U_PRODUCTION,
user124,HR Attrition,/User Folders/user124/Dashboards,WebI,1,2023-02-10 13:02:00,4,XYZ,U_FINANCIALS,CV_FIN
user125,Sales Summary,/User Folders/user125/Dashboards,Crystal,1,2025-06-02 01:26:00,9,API_GATEWAY,U_MANUFACTURING,
user235,Production Plan,/User Folders/user235/Analysis,WebI,1,2025-07-17 23:19:00,2,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user139,Sales Summary,/User Folders/user139/Dashboards,Crystal,1,2024-05-16 05:28:00,21,HANA_CONN2,U_FINANCIALS,CV_FIN
user77,GL Trial Balance,/SAP Template/Manufacturing,Crystal,1,2023-09-05 14:28:00,31,HANA_CONN2,U_FINANCIALS,CV_FIN
user212,PO Details 5,/User Folders/user212/Reports,WebI,0,2023-04-01 02:57:00,26,BW HANA ALL,U_FINANCIALS,CV_FIN
user151,Customer Insights,/User Folders/user151/Analysis,Crystal,0,2023-07-26 00:53:00,5,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user129,Customer Insights,/User Folders/user129/Analysis,WebI,1,2023-08-19 14:35:00,27,HANA_CONN2,U_HR_MASTER,CV_HR
user100,Customer Insights,/User Folders/user100/Reports,WebI,0,2025-11-19 19:34:00,39,BW HANA ALL,U_SERVICE,CV_SERV
user103,Forecast Report,/User Folders/user103/Analysis,WebI,0,2025-04-23 09:29:00,4,ORACLE_LINK,U_PRODUCTION,CV_PROD
user204,Ticket Dashboard 12,/User Folders/user204/Dashboards,WebI,1,2023-05-03 19:21:00,5,BW HANA ALL,U_MANUFACTURING,CV_CAP
user29,Production Plan,/User Folders/user29/Dashboards,WebI,0,2025-09-13 21:39:00,38,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user11,Production Plan,/User Folders/user11/Reports,WebI,0,2024-01-16 04:37:00,3,EXT_REPORT_CONN,U_PRODUCTION,
user115,Ticket Dashboard 11,/User Folders/user115/Analysis,Crystal,0,2023-05-25 05:50:00,30,ECC_CONN,U_INVENTORY,
user78,Inventory Snapshot 11,/User Folders/user78/Dashboards,WebI,0,2024-03-02 02:33:00,8,XYZ,U_SERVICE,CV_SERV
user25,Customer Insights,/SAP Template/Inventory,Crystal,1,2025-06-06 17:13:00,18,Move HANA ALL,U_INVENTORY,CV_INV
user212,HR Attrition,/User Folders/user212/Analysis,WebI,1,2024-03-07 01:46:00,7,LEGACY_SYS,U_PRODUCTION,
user11,Ticket Dashboard,/User Folders/user11/Analysis,Crystal,1,2023-05-25 16:18:00,1,XYZ,U_HR_MASTER,CV_HR
user56,HR Attrition,/User Folders/user56/Reports,Crystal,1,2023-12-04 18:56:00,1,HANA_CONN2,U_MANUFACTURING,CV_CAP
user160,Inventory Snapshot,/User Folders/user160/Reports,Crystal,1,2024-08-20 20:08:00,19,LEGACY_SYS,U_PRODUCTION,
user174,Capacity Planning,/User Folders/user174/Reports,WebI,1,2023-05-08 10:19:00,27,EXT_REPORT_CONN,U_HR_MASTER,
user221,Inventory Snapshot,/SAP Template/Sales,Crystal,1,2025-10-27 16:42:00,5,XYZ,U_SERVICE,CV_SERV
user184,Customer Insights 6,/User Folders/user184/Reports,WebI,0,2024-04-03 20:25:00,13,API_GATEWAY,U_PROCUREMENT,
user14,Sales Summary,/User Folders/user14/Dashboards,Crystal,0,2023-05-17 11:45:00,2,EXT_REPORT_CONN,U_SERVICE,
user184,Capacity Planning 18,/User Folders/user184/Dashboards,Crystal,1,2023-06-03 14:48:00,7,API_GATEWAY,U_MANUFACTURING,
user47,Sales Summary,/User Folders/user47/Analysis,Crystal,0,2025-02-10 09:26:00,37,XYZ,U_INVENTORY,CV_INV
user223,Production Plan 20,/User Folders/user223/Analysis,Crystal,1,2025-09-09 00:02:00,10,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user66,Sales Summary,/SAP Template/Sales,Crystal,0,2023-07-13 10:10:00,6,ECC_CONN,U_SALES_ANALYSIS,
user209,Inventory Snapshot,/User Folders/user209/Reports,Crystal,1,2023-10-29 00:23:00,1,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user139,Sales Summary,/SAP Template/HR,WebI,1,2024-03-09 13:33:00,17,ECC_CONN,U_INVENTORY,
user221,Inventory Snapshot,/User Folders/user221/Analysis,WebI,0,2023-04-15 14:02:00,3,HANA_CONN2,U_FINANCIALS,CV_FIN
user12,Production Plan,/User Folders/user12/Reports,Crystal,0,2024-11-07 13:35:00,8,XYZ,U_HR_MASTER,CV_HR
user78,Production Plan 7,/User Folders/user78/Analysis,WebI,0,2025-06-20 13:57:00,29,HANA_CONN2,U_PROCUREMENT,CV_PO
user27,HR Attrition 4,/User Folders/user27/Reports,Crystal,1,2025-01-17 18:21:00,29,ORACLE_LINK,U_PROCUREMENT,CV_PO
user43,Sales Summary,/User Folders/user43/Analysis,Crystal,1,2025-06-22 00:09:00,6,BW HANA ALL,U_HR_MASTER,CV_HR
user112,GL Trial Balance,/User Folders/user112/Dashboards,WebI,1,2025-11-18 10:22:00,4,HANA_CONN2,U_PRODUCTION,CV_PROD
user107,Customer Insights,/SAP Template/Sales,WebI,0,2025-08-17 15:31:00,5,XYZ,U_PROCUREMENT,CV_PO
user42,GL Trial Balance,/User Folders/user42/Analysis,Crystal,1,2024-12-15 18:55:00,22,BW HANA ALL,U_PROCUREMENT,CV_PO
user99,GL Trial Balance,/User Folders/user99/Reports,Crystal,0,2023-03-05 02:18:00,5,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user162,PO Details,/User Folders/user162/Reports,WebI,1,2025-03-15 11:47:00,4,API_GATEWAY,U_FINANCIALS,
user120,Production Plan,/User Folders/user120/Analysis,Crystal,0,2024-12-24 23:09:00,1,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user196,HR Attrition 6,/SAP Template/Sales,WebI,1,2024-12-06 18:04:00,8,Move HANA ALL,U_FINANCIALS,CV_FIN
user51,Inventory Snapshot 10,/SAP Template/HR,Crystal,0,2023-11-15 09:49:00,30,LEGACY_SYS,U_PRODUCTION,
user99,Customer Insights,/User Folders/user99/Analysis,Crystal,0,2023-05-03 07:33:00,4,HANA_CONN2,U_INVENTORY,CV_INV
user28,HR Attrition,/User Folders/user28/Analysis,WebI,0,2025-01-09 23:47:00,7,XYZ,U_SALES_ANALYSIS,CV_SLS
user226,Capacity Planning,/User Folders/user226/Analysis,WebI,0,2024-03-09 08:52:00,2,ECC_CONN,U_SERVICE,
user203,Inventory Snapshot,/SAP Template/Finance,WebI,0,2024-05-19 23:56:00,6,LEGACY_SYS,U_HR_MASTER,
user174,Sales Summary 12,/SAP Template/Inventory,Crystal,0,2025-09-01 01:45:00,3,ECC_CONN,U_SERVICE,
user87,Customer Insights,/User Folders/user87/Reports,WebI,0,2025-09-19 23:19:00,6,ORACLE_LINK,U_PROCUREMENT,CV_PO
user49,Sales Summary,/User Folders/user49/Reports,WebI,0,2023-11-08 01:49:00,9,XYZ,U_PRODUCTION,CV_PROD
user95,HR Attrition,/User Folders/user95/Dashboards,Crystal,1,2023-01-08 23:48:00,15,EXT_REPORT_CONN,U_PRODUCTION,
user51,Ticket Dashboard,/SAP Template/HR,Crystal,0,2023-10-03 04:44:00,4,ECC_CONN,U_SALES_ANALYSIS,
user97,GL Trial Balance,/SAP Template/Sales,WebI,0,2024-05-11 17:12:00,6,API_GATEWAY,U_MANUFACTURING,
user24,Forecast Report,/User Folders/user24/Reports,WebI,1,2023-08-05 19:56:00,7,Move HANA ALL,U_PRODUCTION,CV_PROD
user46,Forecast Report,/User Folders/user46/Reports,Crystal,0,2024-09-22 08:31:00,4,Move HANA ALL,U_MANUFACTURING,CV_CAP
user25,Forecast Report 16,/User Folders/user25/Dashboards,WebI,1,2023-08-02 14:09:00,8,Move HANA ALL,U_INVENTORY,CV_INV
user177,Ticket Dashboard 9,/User Folders/user177/Analysis,WebI,1,2025-08-12 19:25:00,39,ECC_CONN,U_SALES_ANALYSIS,
user183,Customer Insights,/SAP Template/Sales,Crystal,1,2023-02-15 16:39:00,39,API_GATEWAY,U_MANUFACTURING,
user248,Customer Insights,/SAP Template/Sales,WebI,0,2024-08-10 21:16:00,4,Move HANA ALL,U_FINANCIALS,CV_FIN
user145,Production Plan,/User Folders/user145/Analysis,Crystal,0,2023-05-03 13:12:00,4,LEGACY_SYS,U_FINANCIALS,
user204,Production Plan,/User Folders/user204/Reports,WebI,1,2024-01-26 10:36:00,3,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user76,Production Plan,/User Folders/user76/Reports,Crystal,0,2024-01-04 19:08:00,7,XYZ,U_INVENTORY,CV_INV
user152,Production Plan 9,/User Folders/user152/Dashboards,Crystal,0,2024-11-24 03:43:00,7,BW HANA ALL,U_PROCUREMENT,CV_PO
user142,HR Attrition,/User Folders/user142/Dashboards,Crystal,1,2023-09-14 16:06:00,9,Move HANA ALL,U_FINANCIALS,CV_FIN
user161,GL Trial Balance 8,/SAP Template/Manufacturing,Crystal,0,2023-10-07 23:05:00,8,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user115,Customer Insights 1,/SAP Template/Inventory,WebI,0,2025-03-29 18:27:00,5,XYZ,U_MANUFACTURING,CV_CAP
user150,GL Trial Balance,/User Folders/user150/Reports,Crystal,1,2025-01-25 09:28:00,1,EXT_REPORT_CONN,U_INVENTORY,
user94,GL Trial Balance,/User Folders/user94/Reports,WebI,1,2023-08-10 09:58:00,3,ORACLE_LINK,U_HR_MASTER,CV_HR
user194,Ticket Dashboard,/SAP Template/Finance,WebI,0,2025-11-02 03:19:00,8,API_GATEWAY,U_PRODUCTION,
user50,Inventory Snapshot,/User Folders/user50/Analysis,Crystal,1,2023-02-16 23:13:00,13,BW HANA ALL,U_HR_MASTER,CV_HR
user120,Forecast Report,/User Folders/user120/Reports,Crystal,0,2025-11-26 14:04:00,3,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user77,Forecast Report 4,/User Folders/user77/Analysis,WebI,0,2024-10-16 13:56:00,7,XYZ,U_FINANCIALS,CV_FIN
user137,Capacity Planning,/SAP Template/Sales,Crystal,0,2025-03-11 14:00:00,8,API_GATEWAY,U_PRODUCTION,
user146,Customer Insights 17,/User Folders/user146/Reports,WebI,1,2023-03-13 07:04:00,36,API_GATEWAY,U_PRODUCTION,
user198,Inventory Snapshot,/SAP Template/Manufacturing,Crystal,1,2023-09-02 03:18:00,4,ECC_CONN,U_PRODUCTION,
user232,HR Attrition,/User Folders/user232/Analysis,WebI,0,2025-04-03 10:42:00,1,HANA_CONN2,U_INVENTORY,CV_INV
user95,Production Plan,/SAP Template/Manufacturing,Crystal,1,2024-11-21 22:24:00,1,ECC_CONN,U_INVENTORY,
user162,GL Trial Balance 3,/User Folders/user162/Reports,Crystal,0,2024-09-23 22:01:00,5,ECC_CONN,U_PROCUREMENT,
user104,HR Attrition,/User Folders/user104/Dashboards,Crystal,0,2025-10-07 01:38:00,36,BW HANA ALL,U_HR_MASTER,CV_HR
user135,GL Trial Balance,/User Folders/user135/Analysis,WebI,0,2023-11-28 20:35:00,4,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user195,Inventory Snapshot,/User Folders/user195/Analysis,WebI,0,2023-07-15 16:54:00,9,ORACLE_LINK,U_HR_MASTER,CV_HR
user1,Inventory Snapshot,/User Folders/user1/Reports,Crystal,0,2025-08-31 05:20:00,5,API_GATEWAY,U_HR_MASTER,
user49,Inventory Snapshot,/User Folders/user49/Reports,Crystal,0,2024-02-10 08:57:00,6,LEGACY_SYS,U_SALES_ANALYSIS,
user158,Sales Summary,/User Folders/user158/Reports,WebI,1,2024-06-18 18:10:00,2,ECC_CONN,U_HR_MASTER,
user185,Production Plan,/User Folders/user185/Analysis,WebI,0,2024-10-17 22:18:00,7,LEGACY_SYS,U_SALES_ANALYSIS,
user36,Capacity Planning,/User Folders/user36/Dashboards,WebI,1,2023-12-22 11:32:00,6,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user99,Capacity Planning,/SAP Template/Inventory,WebI,0,2024-04-14 14:05:00,4,Move HANA ALL,U_FINANCIALS,CV_FIN
user21,Customer Insights,/User Folders/user21/Reports,WebI,1,2023-12-28 09:37:00,35,EXT_REPORT_CONN,U_FINANCIALS,
user64,Ticket Dashboard 3,/SAP Template/Manufacturing,Crystal,0,2024-07-15 12:09:00,8,ECC_CONN,U_MANUFACTURING,
user31,Inventory Snapshot,/SAP Template/Sales,Crystal,0,2025-06-26 15:03:00,37,BW HANA ALL,U_INVENTORY,CV_INV
user177,Sales Summary,/SAP Template/Manufacturing,Crystal,0,2024-08-26 02:45:00,9,BW HANA ALL,U_PRODUCTION,CV_PROD
user55,Ticket Dashboard,/User Folders/user55/Analysis,Crystal,1,2024-11-18 01:08:00,11,API_GATEWAY,U_PRODUCTION,
user56,Capacity Planning,/User Folders/user56/Dashboards,Crystal,1,2023-04-07 11:21:00,1,ECC_CONN,U_FINANCIALS,
user117,Capacity Planning,/User Folders/user117/Analysis,Crystal,0,2023-04-03 10:36:00,7,Move HANA ALL,U_PRODUCTION,CV_PROD
user229,Ticket Dashboard,/User Folders/user229/Analysis,Crystal,1,2024-06-23 19:57:00,4,Move HANA ALL,U_INVENTORY,CV_INV
user188,Sales Summary,/User Folders/user188/Reports,WebI,1,2023-08-08 21:28:00,6,API_GATEWAY,U_HR_MASTER,
user207,Forecast Report 9,/User Folders/user207/Analysis,Crystal,1,2023-09-12 07:45:00,8,BW HANA ALL,U_FINANCIALS,CV_FIN
user235,Customer Insights,/User Folders/user235/Reports,WebI,0,2024-05-05 15:38:00,22,Move HANA ALL,U_FINANCIALS,CV_FIN
user130,GL Trial Balance 16,/SAP Template/Manufacturing,WebI,1,2023-06-30 05:29:00,9,ORACLE_LINK,U_INVENTORY,CV_INV
user232,Inventory Snapshot,/User Folders/user232/Analysis,WebI,0,2024-11-19 12:57:00,6,API_GATEWAY,U_INVENTORY,
