Datasource,Source System,Version,Object Status,Data Source Type ,Application Name ,Delta,Real Time,Time Dependent Data,Language Dependent Data,Content Release ,Content Timestamp ,Last User By ,Last Used TimeStamp,Last Used Date,TXTMD,TXTLG
0WFM_ITC_CALC_RULE,ZFLAT_SUBH,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,52,41,03,637",20250524,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,ZK_FFILE,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,52,32,34,130",20250523,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,Z_VANGISS,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,51,51,73,208",20250515,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,Z_AKSHITA,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,51,42,10,021",20250514,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,FFPVR,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,51,21,42,353",20250512,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,Z_SIVADEMO,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,51,12,30,827",20250511,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,Z_PRAD67SS,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,50,91,10,818",20250509,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,Z_SHILPASS,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,50,90,93,259",20250509,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,SS_RM_FF,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,50,90,91,929",20250509,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,ZCUS26,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,42,61,55,309",20250426,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,ZCUSSS1,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,40,91,90,919",20250409,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,ZFLAT_FILE,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,32,51,80,514",20250325,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,FFLINCY,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,32,41,21,757",20250324,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,ZCUST_MAT,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,20,81,14,617",20250208,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,ZFF_AV,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,20,42,34,417",20250204,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,FFSHASH,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,20,32,15,620",20250203,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,NEW FLAT,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,13,01,11,026",20250130,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RULE,ZFFSS_HR,D,INA,M,0WFM_ITC_IO,,,,,,"2,01,20,71,10,75,800",BEST,"2,02,50,13,00,83,000",20250130,iTime Clock Calculation Rule Attributes,iTime Clock Calculation Rule Attributes
0WFM_ITC_CALC_RESULT,SSSSA,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,90,60,72,639",20250906,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZJC_REG,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,90,51,83,508",20250905,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,FFSANGU,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,90,41,30,353",20250904,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,VERITAS_FF,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,81,71,60,040",20250817,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZS_RETAIL,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,80,91,74,934",20250809,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZSS_FFDEMO,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,80,71,72,100",20250807,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZSS_FFILE,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,80,62,05,501",20250806,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,BW75S4H004,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,80,10,03,009",20250801,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZTGLSS,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,61,12,03,131",20250611,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZZSONY,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,61,01,64,648",20250610,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZMRC,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,60,81,30,458",20250608,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,Z_BAASS,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,60,72,20,601",20250607,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZFF_HAMDP,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,60,41,22,333",20250604,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZGR_SRC,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,52,71,30,922",20250527,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ARUN_SRC,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,52,61,22,410",20250526,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,SRC_ARUN,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,52,61,21,545",20250526,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZFLAT_SUBH,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,52,41,03,637",20250524,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZK_FFILE,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,52,32,34,130",20250523,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,Z_VANGISS,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,51,51,73,208",20250515,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,Z_AKSHITA,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,51,42,10,021",20250514,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,FFPVR,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,51,21,42,353",20250512,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,Z_SIVADEMO,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,51,12,30,827",20250511,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,Z_PRAD67SS,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,50,91,10,818",20250509,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,Z_SHILPASS,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,50,90,93,259",20250509,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,SS_RM_FF,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,50,90,91,929",20250509,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZCUS26,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,42,61,55,309",20250426,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZCUSSS1,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,40,91,90,919",20250409,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZFLAT_FILE,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,32,51,80,514",20250325,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,FFLINCY,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,32,41,21,757",20250324,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZCUST_MAT,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,20,81,14,617",20250208,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZFF_AV,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,20,42,34,417",20250204,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,FFSHASH,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,20,32,15,620",20250203,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,NEW FLAT,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,13,01,11,026",20250130,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_ITC_CALC_RESULT,ZFFSS_HR,D,INA,D,0WFM_ITC,,,,,,"2,01,20,71,61,22,327",BEST,"2,02,50,13,00,83,000",20250130,iTime Clock Calculation Result,iTime Clock Calculation Result
0WFM_DEMANDS,T90CLNT090,M,INA,D,0WFD_SERVER,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,extractions of pursonal demands,extractions of pursonal demands
0WFM_DEM_QUALI,T90CLNT090,M,INA,D,0WFD_SERVER,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,extractions of demand qualifications,extractions of demand qualifications
0WFM_CAPACITY,T90CLNT090,M,INA,D,0WFD_SERVER,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,Extraction of Gross/Net Availability,Extraction of Gross/Net Availability
0WFM_BOOKING_TYPE_TEXT,T90CLNT090,M,INA,T,0WFD_SERVER,,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,Booking Type Text,Extraction of Booking Type Text
0WFM_ASSIGNMENTS,T90CLNT090,M,INA,D,0WFD_SERVER,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,Extraction of WFM Availability,Extraction of WFM Availability
0WFD_WORKLOAD,T90CLNT090,M,INA,D,0WFD_MS,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,Workload Transactional Data,Workload Transactional Data
0WFD_TIMEOFF,T90CLNT090,M,INA,D,0WFD_MS,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,Employee Time Off Transactional Data,Employee Time Off Transactional Data
0WFD_SCHED,T90CLNT090,M,INA,D,0WFD_MS,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,Schedule Transactional Data,Schedule Transactional Data
0WFD_ORGATTR,T90CLNT090,M,INA,D,0WFD_MS,,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,WFM Org Configuration Data,WFM Org Configuration Data
0WFD_INDICATOR,T90CLNT090,M,INA,D,0WFD_MS,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,Indicator Transactional Data,Indicator Transactional Data
0WFD_EXCEPTION,T90CLNT090,M,INA,D,0WFD_MS,AIMD,,,,,0,BEST,"2,02,50,70,40,94,149",20250704,Schedule Exception Transactional Data,Schedule Exception Transactional Data
0WFD_EMPTIME,T90CLNT090,M,INA,D,0WFD_MS,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Employee Time Transactional Data (Avail),Employee Time Transactional Data (Avail)
0WFD_ACTUAL,T90CLNT090,M,INA,D,0WFD_MS,AIMD,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Actual TM Transactional Data,Actual TM Transactional Data
0WFA_WORKLOAD,T90CLNT090,M,INA,D,0RTLWFM,AIMD,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Workload Transactional Data,Workload Transactional Data
0WFA_WORKLOAD,T90CLNT090,D,INA,D,0RTLWFM,AIMD,,,,,"2,01,00,80,30,90,612",SAP,"2,01,40,72,60,11,636",20140726,Workload Transactional Data,Workload Transactional Data
0WFA_WKLD_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Workload Texts,Workload Texts
0WFA_WKLD_TEXT,ECC_ODP,D,INA,T,0RTLWFM-IO,,,,,,"2,00,60,81,01,72,053",BEST,"2,02,50,62,41,32,112",20250624,Workload Texts,Workload Texts
0WFA_WKLD_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,01,00,80,30,91,845",SAP,"2,01,40,72,60,11,636",20140726,Workload Texts,Workload Texts
0WFA_WKLD_ATTR,T90CLNT090,M,INA,M,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Workload Attributes,Workload Attributes
0WFA_WKLD_ATTR,ECC_ODP,D,INA,M,0RTLWFM-IO,,,,,,"2,00,60,81,01,71,948",BEST,"2,02,50,62,41,32,112",20250624,Workload Attributes,Workload Attributes
0WFA_WKLD_ATTR,T90CLNT090,D,INA,M,0RTLWFM-IO,,,,,,"2,01,01,10,71,62,226",SAP,"2,01,50,20,41,52,504",20150204,Workload Attributes,Workload Attributes
0WFA_WKARA_ATTR,T90CLNT090,M,INA,M,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Work Area Attributes,Work Area Attributes
0WFA_WKARA_ATTR,ECC_ODP,D,INA,M,0RTLWFM-IO,,,,,,"2,00,60,81,01,71,838",BEST,"2,02,50,62,41,32,112",20250624,Work Area Attributes,Work Area Attributes
0WFA_WKARA_ATTR,T90CLNT090,D,INA,M,0RTLWFM-IO,,,,,,"2,01,01,10,71,52,143",SAP,"2,01,50,20,41,32,448",20150204,Work Area Attributes,Work Area Attributes
0WFA_WAREA_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Work Area Texts,Work Area Texts
0WFA_WAREA_TEXT,ECC_ODP,D,INA,T,0RTLWFM-IO,,,,,,"2,00,60,81,01,71,700",BEST,"2,02,50,62,41,32,112",20250624,Work Area Texts,Work Area Texts
0WFA_WAREA_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,01,00,80,30,91,648",SAP,"2,01,40,72,60,11,636",20140726,Work Area Texts,Work Area Texts
0WFA_TOREQ_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Time-Off Request Texts,Time-Off Request Texts
0WFA_TOREQ_TEXT,ECC_ODP,D,INA,T,0RTLWFM-IO,,,,,,"2,00,60,81,01,71,547",BEST,"2,02,50,62,41,32,112",20250624,Time-Off Request Texts,Time-Off Request Texts
0WFA_TOREQ_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,01,00,80,30,91,612",SAP,"2,01,40,72,60,11,636",20140726,Time-Off Request Texts,Time-Off Request Texts
0WFA_TIMEOFF,T90CLNT090,M,INA,D,0RTLWFM,AIMD,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Employee Time Off Transactional Data,Employee Time Off Transactional Data
0WFA_TIMEOFF,T90CLNT090,D,INA,D,0RTLWFM,AIMD,,,,,"2,01,00,83,11,02,030",SAP,"2,01,40,72,60,11,635",20140726,Employee Time Off Transactional Data,Employee Time Off Transactional Data
0WFA_SEGTY_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Segment Type Texts,Segment Type Texts
0WFA_SEGTY_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,00,90,80,91,64,139",SAP,"2,01,20,80,71,60,838",20120807,Segment Type Texts,Segment Type Texts
0WFA_SCHEDEXCP_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Schedule Exception Texts,Schedule Exception Texts
0WFA_SCHEDEXCP_TEXT,ECC_ODP,D,INA,T,0RTLWFM-IO,,,,,,"2,00,60,81,01,71,321",BEST,"2,02,50,62,41,32,112",20250624,Schedule Exception Texts,Schedule Exception Texts
0WFA_SCHEDEXCP_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,01,00,80,30,91,458",SAP,"2,01,40,72,60,11,635",20140726,Schedule Exception Texts,Schedule Exception Texts
0WFA_SCHEDEVNT_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Schedule Event Texts,Schedule Event Texts
0WFA_SCHEDEVNT_TEXT,ECC_ODP,D,INA,T,0RTLWFM-IO,,,,,,"2,00,60,81,01,71,201",BEST,"2,02,50,62,41,32,112",20250624,Schedule Event Texts,Schedule Event Texts
0WFA_SCHEDEVNT_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,01,00,80,30,91,418",SAP,"2,01,40,72,60,11,635",20140726,Schedule Event Texts,Schedule Event Texts
0WFA_SCHED,T90CLNT090,M,INA,D,0RTLWFM,AIMD,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Schedule Transactional Data,Schedule Transactional Data
0WFA_SCHED,T90CLNT090,D,INA,D,0RTLWFM,AIMD,,,,,"2,01,00,82,60,50,252",SAP,"2,01,40,72,60,11,635",20140726,Schedule Transactional Data,Schedule Transactional Data
0WFA_ORGATTR,T90CLNT090,M,INA,D,0RTLWFM,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,WFM Org Configuration Data,WFM Org Configuration Data
0WFA_ORGATTR,T90CLNT090,D,INA,D,0RTLWFM,,,,,,"2,01,00,22,42,03,534",SAP,"2,01,30,71,52,15,956",20130715,WFM Org Configuration Data,WFM Org Configuration Data
0WFA_INDTY_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Indicator Type Texts,Indicator Type Texts
0WFA_INDTY_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,00,90,80,91,63,806",SAP,"2,01,20,80,71,60,838",20120807,Indicator Type Texts,Indicator Type Texts
0WFA_INDICATOR,T90CLNT090,M,INA,D,0RTLWFM,AIMD,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Indicator Transactional Data,Indicator Transactional Data
0WFA_INDICATOR,T90CLNT090,D,INA,D,0RTLWFM,AIMD,,,,,"2,01,00,80,30,90,321",SAP,"2,01,40,72,60,11,635",20140726,Indicator Transactional Data,Indicator Transactional Data
0WFA_IND_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Indicator Texts,Indicator Texts
0WFA_IND_TEXT,ECC_ODP,D,INA,T,0RTLWFM-IO,,,,,,"2,00,60,81,01,71,043",BEST,"2,02,50,62,41,32,112",20250624,Indicator Texts,Indicator Texts
0WFA_IND_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,01,00,80,30,91,339",SAP,"2,01,40,72,60,11,635",20140726,Indicator Texts,Indicator Texts
0WFA_IND_ATTR,T90CLNT090,M,INA,M,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Indicator Attributes,Indicator Attributes
0WFA_IND_ATTR,ECC_ODP,D,INA,M,0RTLWFM-IO,,,,,,"2,00,60,81,01,70,857",BEST,"2,02,50,62,41,32,112",20250624,Indicator Attributes,Indicator Attributes
0WFA_IND_ATTR,T90CLNT090,D,INA,M,0RTLWFM-IO,,,,,,"2,01,01,10,71,61,701",SAP,"2,01,50,20,41,52,504",20150204,Indicator Attributes,Indicator Attributes
0WFA_IFORM_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Indicator Form Text,Indicator Form Text
0WFA_IFORM_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,00,90,80,91,63,725",SAP,"2,01,20,80,71,60,838",20120807,Indicator Form Text,Indicator Form Text
0WFA_EXCEPTION,T90CLNT090,M,INA,D,0RTLWFM,AIMD,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Schedule Exception Transactional Data,Schedule Exception Transactional Data
0WFA_EXCEPTION,T90CLNT090,D,INA,D,0RTLWFM,AIMD,,,,,"2,01,00,80,30,90,234",SAP,"2,01,40,72,60,11,635",20140726,Schedule Exception Transactional Data,Schedule Exception Transactional Data
0WFA_EMPTYPE_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Employee Type,Employee Type
0WFA_EMPTYPE_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,00,90,80,91,63,648",SAP,"2,01,20,80,71,60,838",20120807,Employee Type,Employee Type
0WFA_EMPTIME,T90CLNT090,M,INA,D,0RTLWFM,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,Employee Time Transactional Data (Avail),Employee Time Transactional Data (Avail)
0WFA_EMPTIME,T90CLNT090,D,INA,D,0RTLWFM,,,,,,"2,01,00,80,30,90,140",SAP,"2,01,40,72,60,11,635",20140726,Employee Time Transactional Data (Avail),Employee Time Transactional Data (Avail)
0WFA_BP_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,148",20250704,WFM Employee Text,WFM Employee Text
0WFA_BP_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,01,00,12,71,93,009",SAP,"2,01,30,71,52,15,637",20130715,WFM Employee Text,WFM Employee Text
0WFA_BP_ATTR,T90CLNT090,M,INA,M,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,147",20250704,Employee Master Data,Employee Master Data
0WFA_BP_ATTR,T90CLNT090,D,INA,M,0RTLWFM-IO,,,,,,"2,01,00,12,71,93,057",SAP,"2,01,30,71,52,15,936",20130715,Employee Master Data,Employee Master Data
0WFA_ACTUAL,T90CLNT090,M,INA,D,0RTLWFM,AIMD,,,,,0,BEST,"2,02,50,70,40,94,147",20250704,Actual TM Transactional Data,Actual TM Transactional Data
0WFA_ACTUAL,T90CLNT090,D,INA,D,0RTLWFM,AIMD,,,,,"2,01,00,83,11,01,954",SAP,"2,01,40,72,60,11,635",20140726,Actual TM Transactional Data,Actual TM Transactional Data
0WFA_60MIN_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,147",20250704,Time Interval (60 mins) Text,Time Interval (60 mins) Text
0WFA_60MIN_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,00,90,80,91,63,419",SAP,"2,01,20,80,71,60,838",20120807,Time Interval (60 mins) Text,Time Interval (60 mins) Text
0WFA_30MIN_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,147",20250704,Time Interval (30 mins) Text,Time Interval (30 mins) Text
0WFA_30MIN_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,00,90,80,91,63,343",SAP,"2,01,20,80,71,60,838",20120807,Time Interval (30 mins) Text,Time Interval (30 mins) Text
0WFA_15MIN_TEXT,T90CLNT090,M,INA,T,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,147",20250704,Time Interval Texts,Time Interval Texts
0WFA_15MIN_TEXT,T90CLNT090,D,INA,T,0RTLWFM-IO,,,,,,"2,00,90,80,91,63,303",SAP,"2,01,20,80,71,60,838",20120807,Time Interval Texts,Time Interval Texts
0WFA_15MIN_ATTR,T90CLNT090,M,INA,M,0RTLWFM-IO,,,,,,0,BEST,"2,02,50,70,40,94,147",20250704,15 minute attribute,15 minute attribute
0WFA_15MIN_ATTR,ECC_ODP,D,INA,M,0RTLWFM-IO,,,,,,"2,00,61,00,60,41,621",BEST,"2,02,50,62,41,32,112",20250624,15 minute attribute,15 minute attribute
0WFA_15MIN_ATTR,T90CLNT090,D,INA,M,0RTLWFM-IO,,,,,,"2,01,00,22,41,30,757",SAP,"2,01,30,71,52,15,932",20130715,15 minute attribute,15 minute attribute
0WEB_USERAG_TEXT,SSSSA,D,INA,T,0WEB-IO,,,,,7.3/06,"2,01,11,02,61,93,109",BEST,"2,02,50,90,60,72,639",20250906,Browser (Texts),Browser (Texts)
0WEB_USERAG_TEXT,ZJC_REG,D,INA,T,0WEB-IO,,,,,7.3/06,"2,01,11,02,61,93,109",BEST,"2,02,50,90,51,83,508",20250905,Browser (Texts),Browser (Texts)
0WEB_USERAG_TEXT,FFSANGU,D,INA,T,0WEB-IO,,,,,7.3/06,"2,01,11,02,61,93,109",BEST,"2,02,50,90,41,30,353",20250904,Browser (Texts),Browser (Texts)
